"book_edition_id","direct_quote","direct_quote_rights_note","evidence_character","exact_locator","executive_role_context","extraction_method","factual_verification_status","geographic_context","human_review_status","independent_agent_review_status","industry_context","institutional_author","locator_type","machine_extraction_confidence","machine_review_status","neutral_paraphrase","organization_at_source_time","person_id","provenance","publication_status","reviewed_at","reviewed_by","revision_history","source_date","source_id","speaker_role_at_source_time","statement_id","statement_scope","statement_type","topic_ids","uncertainty","workflow_status"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Operational guidance","pages 99–103","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Operators should test identity-control-plane failure modes and protect log integrity and custody because issuance and access records may be needed for investigation.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=99"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 99–103"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-011","SPIRE operations and audit evidence","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Deployment design framework","pages 104–117","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Trust-domain boundaries, SPIFFE ID naming, federation relationships, and credential lifetimes jointly determine administrative scope, interoperability, and compromise impact.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=104"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 104–117"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-012","SPIFFE deployment design","strategic_framework","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Control tradeoff analysis","pages 123–131","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","Pass after independent-review correction","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Automated registration reduces manual burden, but the registration API and data store become security-sensitive dependencies that require protected access, auditing, and reliable storage.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=123"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 123–131"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-15T00:00:00Z"",""changed_by"":""independent machine review response"",""summary"":""Narrowed the claim to registration API and data-store dependencies supported by pages 123–131."",""batch_id"":""BATCH-2026-003""},{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-013","Automated registration systems","warning","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Integration-pattern comparison","pages 133–138","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Native workload API integration provides the clearest identity context, while sidecars, proxies, and helper libraries trade application change against operational complexity and context loss.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=133"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 133–138"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-014","Application integration","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Operational inference grounded in logging guidance","pages 139–141","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Identity issuance and access logs can supply provenance about which workload received and used an identity, provided logs are protected and correlated across boundaries.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=139"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 139–141"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-015","Security investigations; provenance is limited to recorded events","interpretation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Authorization framework and caution","pages 146–153","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.94","ready_for_human_review","Authentication establishes identity but does not determine permission; authorization should map identities to external roles or carefully governed attributes and evaluate the requested action.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=146"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 146–153"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-016","Workload access control","strategic_framework","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Comparative project-authored assessment","pages 159–166","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.86","ready_for_human_review","The book characterizes SPIFFE and SPIRE as the only complete solution covering the full workload-identity problem at the time of writing.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=159"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 159–166"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-017","Ecosystem state asserted in 2020; sweeping and time-bound","opinion","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","Claim is time-bound, selected, or self-reported and should not be treated as independent causal evidence.","published"
"book-edition-BATCH-2026-002-001","null","No direct quotation used; original OEII paraphrase only.","Self-reported case stories","pages 168–178","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The 12 named authors of Solving the Bottom Turtle","page","0.86","ready_for_human_review","Five organization stories report that adopting SPIFFE or SPIRE simplified credential operations, strengthened service authentication, or enabled multi-platform trust.","null","null","[{""source_url"":""https://spiffe.io/pdf/Solving-the-bottom-turtle-SPIFFE-SPIRE-Book.pdf#page=168"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""pages 168–178"",""content_hash"":""8353e3cf6fb8859ff34b0a43fe8146d7580dd32c9ace863c1a4758440f898fcb"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-11-17","source-BATCH-2026-003-001","Named book author or chapter contributor","statement-BATCH-2026-003-018","Five selected adopters; not a controlled comparison","company_reported_outcome","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","Claim is time-bound, selected, or self-reported and should not be treated as independent causal evidence.","published"
"book-edition-BATCH-2026-002-007","null","No direct quotation used; original OEII paraphrase only.","Practitioner synthesis and stated thesis","Preface > Why We Wrote This Book","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","The named book authors of Building Secure and Reliable Systems","chapter_section","0.94","ready_for_human_review","Security and reliability should be designed and operated together across the system lifecycle because late-stage controls cannot reliably compensate for unsafe architecture and operations.","null","null","[{""source_url"":""https://google.github.io/building-secure-and-reliable-systems/raw/pr01.html#why_we_wrote_this_book"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""Preface > Why We Wrote This Book"",""content_hash"":""6bf5050c08be0bced81767ac14bd9b3303e34b3efb667806b3c9e9d6b0ed8cf1"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-04-08","source-BATCH-2026-003-002","Named book author or chapter contributor","statement-BATCH-2026-003-019","Software and infrastructure lifecycle","strategic_framework","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-007","null","No direct quotation used; original OEII paraphrase only.","Cross-domain conceptual analysis","Chapter 1 > Reliability and Security Commonalities","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","See statement-review.csv and double-review-sample.json","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","Adam Stubblefield, Massimiliano Poletto, and Piotr Lewandowski, with David Huska and Betsy Beyer","chapter_section","0.94","ready_for_human_review","Security and reliability are emergent system properties with common needs for prevention, detection, containment, and recovery, even though adversarial intent changes the threat model.","null","null","[{""source_url"":""https://google.github.io/building-secure-and-reliable-systems/raw/ch01.html#reliability_and_security_commonalities"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""Chapter 1 > Reliability and Security Commonalities"",""content_hash"":""6bf5050c08be0bced81767ac14bd9b3303e34b3efb667806b3c9e9d6b0ed8cf1"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-04-08","source-BATCH-2026-003-002","Named book author or chapter contributor","statement-BATCH-2026-003-020","Large-scale systems","interpretation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
"book-edition-BATCH-2026-002-007","null","No direct quotation used; original OEII paraphrase only.","Threat-model method and examples","Chapter 2 > Risk Assessment Considerations","[""CISO"",""CIO"",""CTO"",""CEO"",""General Counsel"",""Board Director""]","Manual semantic extraction after complete-edition reading, followed by locator replay and separate review pass","Verified against the exact locator in the complete edition","[""Primarily United States and global technology operations""]","approved","Pass after independent-review correction","[""Technology"",""Financial services"",""Healthcare"",""Public sector"",""Critical infrastructure""]","Heather Adkins and David Huska, with Jen Barnason","chapter_section","0.94","ready_for_human_review","Risk assessment should model capable adversaries, valued assets, likely attack paths, and the consequences of successful attacks.","null","null","[{""source_url"":""https://google.github.io/building-secure-and-reliable-systems/raw/ch02.html#risk_assessment_considerations"",""accessed_at"":""2026-08-15"",""retrieval_method"":""Complete exact edition retrieved from an official public source and reviewed in full"",""exact_locator"":""Chapter 2 > Risk Assessment Considerations"",""content_hash"":""6bf5050c08be0bced81767ac14bd9b3303e34b3efb667806b3c9e9d6b0ed8cf1"",""batch_id"":""BATCH-2026-003"",""prompt_id"":""OEII-BOOK-DEEP-ANALYSIS"",""prompt_version"":""2.0"",""notes"":""Locator replayed; paraphrase checked for attribution and scope""}]","published","2026-08-16T23:17:22Z","Murray Newlands","[{""changed_at"":""2026-08-15T00:00:00Z"",""changed_by"":""independent machine review response"",""summary"":""Removed benign-failure language not supported by the Chapter 2 locator."",""batch_id"":""BATCH-2026-003""},{""changed_at"":""2026-08-16T23:17:22Z"",""changed_by"":""Murray Newlands"",""summary"":""Approved for the governed-identities pilot release under the exact scope, exclusions, rights treatment, and limitations recorded in issue #18."",""batch_id"":""BATCH-2026-003""}]","2020-04-08","source-BATCH-2026-003-002","Named book author or chapter contributor","statement-BATCH-2026-003-021","Adversarial system risk assessment","recommendation","[""topic-ai-agents"",""topic-ai-governance"",""topic-cybersecurity"",""topic-non-human-identity"",""topic-enterprise-infrastructure""]","null","published"
